tweet,label,tweet_clean,predicted_label,confidence,correct
closed mouth is a closed destiny o my dear talk true o you fit see your future husband for here o me i kuku wan chop rice,negative,closed mouth is a closed destiny o my dear talk true o you fit see your future husband for here o me i kuku wan chop rice,positive,0.5281571966072368,False
bosss make una help the boy na,negative,bosss make una help the boy na,positive,0.6429020398591293,False
dem go say na u advise them to do anything that make dem happy so u go come share in their sins like that better tell them to do godly things thatake them happy ooo,positive,dem go say na u advise them to do anything that make dem happy so u go come share in their sins like that better tell them to do godly things thatake them happy ooo,negative,0.6995545710844187,False
abi baba hand fit dey for the one wey die,negative,abi baba hand fit dey for the one wey die,positive,0.5182531480859245,False
that place na hell na,negative,that place na hell na,neutral,0.6243475026354082,False
these people just dey enjoy for amawbia site mehn no wonder dem no wan make i show since ‍️ see better local kitchens chilled drinks n all,negative,these people just dey enjoy for amawbia site mehn no wonder dem no wan make i show since ️ see better local kitchens chilled drinks n all,positive,0.5279763667450311,False
why are my followers reducing na followers wey never reach come go dey reduce good morning,negative,why are my followers reducing na followers wey never reach come go dey reduce good morning,positive,0.4878825544985902,False
dis is happening in badore road ajah if u see dis tweet kindly retweet so dat d world may see,negative,dis is happening in badore road ajah if u see dis tweet kindly retweet so dat d world may see,positive,0.44175270764527463,False
its this client calling to come to his house that dem don cancel sit at home dey funny me you sidon for your house with your family with security personnel and want me to go collect beating,negative,its this client calling to come to his house that dem don cancel sit at home dey funny me you sidon for your house with your family with security personnel and want me to go collect beating,positive,0.49174273415362224,False
and if e easy ur grand father for popular by now oo u for dey enjoy d privilege wey dem seun kuti dey enjoy,negative,and if e easy ur grand father for popular by now oo u for dey enjoy d privilege wey dem seun kuti dey enjoy,positive,0.6106390888576386,False
hahahahacoz e be like na wetin you been wan do oh,neutral,hahahahacoz e be like na wetin you been wan do oh,positive,0.4427010522093657,False
im supposed to make sure my mum has the best of christmas like my dad always did for her popsy no dey again and i no get money,positive,im supposed to make sure my mum has the best of christmas like my dad always did for her popsy no dey again and i no get money,negative,0.7003313563001404,False
no jersey my brother the way una dey ask for jersey e be like say una want make dem run out of business later in the year who knows lets keep fingers crossed i went there for danielle de rossi and i am so glad it was powerful no worry ac milan go make top,positive,no jersey my brother the way una dey ask for jersey e be like say una want make dem run out of business later in the year who knows lets keep fingers crossed i went there for danielle de rossi and i am so glad it was powerful no worry ac milan go make top,negative,0.7655679051601129,False
this one i have just bin blessing people for the kinda tweets they tweeting today is really freaking me outgod abeg use this tweet to bless me for all the blessings i have bin blessing others oooo,negative,this one i have just bin blessing people for the kinda tweets they tweeting today is really freaking me outgod abeg use this tweet to bless me for all the blessings i have bin blessing others oooo,positive,0.5589064900736705,False
follow follow were do you know they are going you just wan follow na u suppose dey conduct house fellowship,negative,follow follow were do you know they are going you just wan follow na u suppose dey conduct house fellowship,positive,0.5342824767171014,False
everybody wey dey asaba,negative,everybody wey dey asaba,positive,0.4642046943199978,False
wash the inside of your mouth properly and regularly yansh dey back e get why,positive,wash the inside of your mouth properly and regularly yansh dey back e get why,negative,0.5401962991914354,False
you go follow go wen he wants that thing,positive,you go follow go wen he wants that thing,negative,0.549852325917457,False
i d all this trend but e funny oh una don lost me sef i d try find myself,negative,i d all this trend but e funny oh una don lost me sef i d try find myself,positive,0.6243977757426225,False
dcode wey tell mulla big word na once mulla go house go think of how to drive e aruba,positive,dcode wey tell mulla big word na once mulla go house go think of how to drive e aruba,neutral,0.5675194573951629,False
bruh don brake e yansh,negative,bruh don brake e yansh,neutral,0.41413241303717657,False
omo she don dey swear for una papa o i hope i dont get blocked by association like this,positive,omo she don dey swear for una papa o i hope i dont get blocked by association like this,negative,0.6273263831657117,False
no mind me jor but im sure the thing pass ex issue im suspecting she had an agreement with that side guy a normal coded guy wont do such he would rather count it as a blessing to dey wipe dey go even after marriage,negative,no mind me jor but im sure the thing pass ex issue im suspecting she had an agreement with that side guy a normal coded guy wont do such he would rather count it as a blessing to dey wipe dey go even after marriage,positive,0.5305682361405186,False
abi o my brother me don leave my own for god o i no kuku kukuma like wahalla na only me waka come,positive,abi o my brother me don leave my own for god o i no kuku kukuma like wahalla na only me waka come,negative,0.6401304690428321,False
na ballons dem dey play with now boringgggg people,negative,na ballons dem dey play with now boringgggg people,positive,0.48652235297183766,False
to return the brideprice she paid on your head or for new wife wey you dey plan go marry,neutral,to return the brideprice she paid on your head or for new wife wey you dey plan go marry,negative,0.5834995808923981,False
make i no lie you my dear deep down i like you ooo but im scared that im too good for you your reputation precedes you i dont want a stain on mine as well im a good guy but are you a good lady,negative,make i no lie you my dear deep down i like you ooo but im scared that im too good for you your reputation precedes you i dont want a stain on mine as well im a good guy but are you a good lady,positive,0.6955361574396084,False
na baba dey smoke na babe dey high which one be swat again,positive,na baba dey smoke na babe dey high which one be swat again,negative,0.5785850406705625,False
abeg you fit give me your baba number me sef wan do ritual o,negative,abeg you fit give me your baba number me sef wan do ritual o,positive,0.9084463463102893,False
e don be for me oeven ncdc weh been deh care for me don finally forget mebaba god na your hand i deh o,negative,e don be for me oeven ncdc weh been deh care for me don finally forget mebaba god na your hand i deh o,positive,0.6017652125064775,False
lol i left all to follow him bro na only food i dey chop now,positive,lol i left all to follow him bro na only food i dey chop now,negative,0.6158915756975789,False
wahala for who dey toast babe now o they key word is send me your aza make i wire u u go dey shyke dey form love i pity u sha,negative,wahala for who dey toast babe now o they key word is send me your aza make i wire u u go dey shyke dey form love i pity u sha,positive,0.4839180610921313,False
anywhere there is enjoyment this easter period please call me na beg i dey beg na only one life dey,positive,anywhere there is enjoyment this easter period please call me na beg i dey beg na only one life dey,negative,0.5515475056812592,False
only one person is go ne evicted its lyk dis na ur first time of watching bbnaija,neutral,only one person is go ne evicted its lyk dis na ur first time of watching bbnaija,negative,0.5588766853128865,False
who is doing who i don mumu myself before sha i go still send her money before i came back mama don get belle tragic,positive,who is doing who i don mumu myself before sha i go still send her money before i came back mama don get belle tragic,negative,0.6506001457065849,False
that time wey caragher dey play wetin he achieved,negative,that time wey caragher dey play wetin he achieved,neutral,0.5914297720341917,False
okayno worry jor shey dem sef no go like dey alright this night ni,positive,okayno worry jor shey dem sef no go like dey alright this night ni,negative,0.7376177047037001,False
who go con dey gist with me,negative,who go con dey gist with me,positive,0.4443485206441336,False
how far na wetin dey maximize,positive,how far na wetin dey maximize,neutral,0.7842969698320593,False
reflecting over some of my most treasured moments thank you we still g r i n d i n g n i n e a w a r d s one h e l e n a its an incredibly amazing,negative,reflecting over some of my most treasured moments thank you we still g r i n d i n g n i n e a w a r d s one h e l e n a its an incredibly amazing,positive,0.8183066979436517,False
if you insult me on your tl concerning this matter na you e go catch ó if you say mad na you be mad etc,negative,if you insult me on your tl concerning this matter na you e go catch ó if you say mad na you be mad etc,positive,0.511237700240887,False
baba don chop mama mboti beans till e no fit forget her,positive,baba don chop mama mboti beans till e no fit forget her,negative,0.6853149073756067,False
this one na normal thing for street na,neutral,this one na normal thing for street na,negative,0.5678613335558719,False
im in tears guys see how my customer is rocking her bag she made me so happy with this picture e choke abi e no choke lagos nigeria,negative,im in tears guys see how my customer is rocking her bag she made me so happy with this picture e choke abi e no choke lagos nigeria,positive,0.6256166738925149,False
make una dey try to pay debt abeg ‍️,negative,make una dey try to pay debt abeg ️,positive,0.44635920564652987,False
aswear you see ehnn those kind people wey dey capture show and dey shake their hand we viewers no like am,positive,aswear you see ehnn those kind people wey dey capture show and dey shake their hand we viewers no like am,negative,0.6325827253232187,False
im in tears guys see how my customer rocked her bag she made me so happy with this picture e choke abi e no choke ikeja,negative,im in tears guys see how my customer rocked her bag she made me so happy with this picture e choke abi e no choke ikeja,positive,0.5724198039087633,False
any small thing na loss play win opponent retire na refund play win your player retires na loss,negative,any small thing na loss play win opponent retire na refund play win your player retires na loss,positive,0.5546429603368532,False
so at this sweet juncture its time to attack the third task of s programming money lots of it that root of all evil wey dem dey hide i don buy shovel for am oddyandoddreamythe economist‍️,positive,so at this sweet juncture its time to attack the third task of s programming money lots of it that root of all evil wey dem dey hide i don buy shovel for am oddyandoddreamythe economist️,negative,0.637123607540219,False
if theres another level higher than trending nasty blaq go don dey there make una take ᵃ̲ᵐ̲ easy abegdepression is real just like everybody get the guy for mindsome people are just mercilessabeg,negative,if theres another level higher than trending nasty blaq go don dey there make una take a̲m̲ easy abegdepression is real just like everybody get the guy for mindsome people are just mercilessabeg,positive,0.5526805483046856,False
the house wey he dey scot now,neutral,the house wey he dey scot now,negative,0.4829527648096175,False
all i want for christmas to follow back oooh bbs for the win im even speechless rn na she mayorkun sang drama queen forthis one go call pesin papa,positive,all i want for christmas to follow back oooh bbs for the win im even speechless rn na she mayorkun sang drama queen forthis one go call pesin papa,negative,0.5319351710369068,False
person no even fit stand this one dy shout stand fit,positive,person no even fit stand this one dy shout stand fit,negative,0.9035471874955266,False
fine girl wey dey chop mouth,positive,fine girl wey dey chop mouth,negative,0.4630273635771931,False
how far omo ologo we dey argument background like this ooo safe your boi i beg just simple question i beg how round you fit do cause me don put my client nunber on top you say you fit do round with nice tone,negative,how far omo ologo we dey argument background like this ooo safe your boi i beg just simple question i beg how round you fit do cause me don put my client nunber on top you say you fit do round with nice tone,positive,0.6556741239183281,False
abeg who dey village make we socialize area too dry,positive,abeg who dey village make we socialize area too dry,negative,0.4069629330635123,False
d justice dem sef nor b pikins na dem b d real strong men,positive,d justice dem sef nor b pikins na dem b d real strong men,negative,0.6110958634256644,False
so dog dey pass out how you go blow dog just because hin want bite you dem dey fan bingo dey pour am water person dn go buy milk,positive,so dog dey pass out how you go blow dog just because hin want bite you dem dey fan bingo dey pour am water person dn go buy milk,negative,0.7194213607213866,False
maybe him don jam talk again you sabi say the guy sabi spew okoto,negative,maybe him don jam talk again you sabi say the guy sabi spew okoto,positive,0.4698919544684908,False
i don marry for dia ni,positive,i don marry for dia ni,negative,0.4135967078283016,False
guyyyyy i go dey open mouth dey sleep i go dey open mouth watch film i go dey open mouth dey smile see ehn no just worry my handle go change to king of smiles,positive,guyyyyy i go dey open mouth dey sleep i go dey open mouth watch film i go dey open mouth dey smile see ehn no just worry my handle go change to king of smiles,negative,0.4612910966895885,False
so na twitter for iphone i dey see under your tweets abi u wey dey criticize apple wetin change your mind bruh so las las you owned one congrats on board,positive,so na twitter for iphone i dey see under your tweets abi u wey dey criticize apple wetin change your mind bruh so las las you owned one congrats on board,negative,0.45774679777972166,False
hahahaha na my account wey no balance o e dey give me sleepless nights,negative,hahahaha na my account wey no balance o e dey give me sleepless nights,positive,0.5291461314506696,False
this guy ehn e say na guinea pig experiment,positive,this guy ehn e say na guinea pig experiment,negative,0.49361951196903664,False
i dont know if its me but i no fit run agenda wey my woman nor dey comfortable with she nor like am i go stfu,positive,i dont know if its me but i no fit run agenda wey my woman nor dey comfortable with she nor like am i go stfu,negative,0.5969284903220989,False
nna ehnn im just tired the thing don dey do me like near success syndrome cause im looking at my money rn,positive,nna ehnn im just tired the thing don dey do me like near success syndrome cause im looking at my money rn,negative,0.6770517433920359,False
i dey hear una scores una do well oh,positive,i dey hear una scores una do well oh,negative,0.3768251240811633,False
coming from a person i know is extra brilliantnow im scared egbon dat slot still deysebi im your brother too may allah ease for you your affairs,positive,coming from a person i know is extra brilliantnow im scared egbon dat slot still deysebi im your brother too may allah ease for you your affairs,negative,0.48400971226226147,False
she started taking this pyhto collagen weeks ago last night she sent some pictures and even videos choi na this kin customer get mansion for heaven abeg who dey breeeet because this one chock e restrict my airflow gannnnn shes my special ️️️,positive,she started taking this pyhto collagen weeks ago last night she sent some pictures and even videos choi na this kin customer get mansion for heaven abeg who dey breeeet because this one chock e restrict my airflow gannnnn shes my special ️️️,negative,0.5035078903701079,False
he was asked are you a hard guy next he did this ️and i told him ooooo no dey do like that alaye no dey do like that now dem don turn him sharpness to mugun song title ballerz,positive,he was asked are you a hard guy next he did this ️and i told him ooooo no dey do like that alaye no dey do like that now dem don turn him sharpness to mugun song title ballerz,negative,0.9107009078212558,False
simi you don chop block ehen please abeg when are we going out biko,negative,simi you don chop block ehen please abeg when are we going out biko,positive,0.50913770778498,False
na abuja u go see church wey den won share rice and knw member go come outbig man church,positive,na abuja u go see church wey den won share rice and knw member go come outbig man church,negative,0.4798991921741665,False
na so sterling go soon de chop bench,negative,na so sterling go soon de chop bench,neutral,0.4870431246238021,False
after how long our judiciary i just dey look una,negative,after how long our judiciary i just dey look una,neutral,0.40114589261683486,False
na joke oo wetin i wan do with +,negative,na joke oo wetin i wan do with +,positive,0.5999890747389324,False
support football club you say na soup you wan dey support,negative,support football club you say na soup you wan dey support,positive,0.6460573087731499,False
lmaoo na only him dem dey miscomprehend only him,negative,lmaoo na only him dem dey miscomprehend only him,neutral,0.5025599945266724,False
i don find a good tattoo guynah money for the tattoo i dey find abeg nah help a sister help me retweet guys,negative,i don find a good tattoo guynah money for the tattoo i dey find abeg nah help a sister help me retweet guys,positive,0.7900236584878995,False
my mum can cobalize shaso im on the phone with her me how are you mum im fine im getting ready for my uncles burial your grandad is here o me abeg his talks are long ill call you later mum with a loud voice lisa you dont want to talk to your grandpa,negative,my mum can cobalize shaso im on the phone with her me how are you mum im fine im getting ready for my uncles burial your grandad is here o me abeg his talks are long ill call you later mum with a loud voice lisa you dont want to talk to your grandpa,positive,0.6231244541291076,False
no be if we cum win am now sars dem go carry us abeg make we st b we win am xo dat we fit use am well tnkx,negative,no be if we cum win am now sars dem go carry us abeg make we st b we win am xo dat we fit use am well tnkx,positive,0.7850953126028384,False
as the club manager dat iyam na,negative,as the club manager dat iyam na,positive,0.4891067121992199,False
which kain hubby be dis wey i get kwanu lawwwd goddissolve dis marriage abeg,negative,which kain hubby be dis wey i get kwanu lawwwd goddissolve dis marriage abeg,neutral,0.42798451495080964,False
